site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,21,42,32.5,,yes,5,3,3,117,10,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,21,42,32.5,,yes,5,4,5,99,10,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,21,42,32.5,,yes,5,5,9,146,16,2,"11, 194","9, 19","early bolt, early bolt",no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,1,4,203,15,0,NA,NA,NA,no,,,yellowing 15%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,2,4,195,18,2,"236, 125","14, 12","early bolt, early bolt",no,,,yellowing 30%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,3,3,122,10,0,NA,NA,NA,no,,,stippled 20%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,4,3,212,21,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,5,4,181,15,1,76,9,early bolt,no,,,stippled 10%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P2,2,22,25,50,,yes,6,6,11,209,20,6,"379, 174, 139, 15, 20, 35","30, 4, 15, 9, 9, 10","early bolt, early bolt, early bolt, early bolt, early bolt, early bolt",no,,,"caterpillar 5%, leaf miner 10%",,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P1,1,23,21,48.5,,yes,1,1,18,200,31,3,"43, 44, 22","7, 6, 7","early bolt, early bolt, early bolt",no,,,grasshopper 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P1,1,24,21,47,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,25,5,11.5,,yes,3,1,13,184,12,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,25,5,11.5,,yes,3,2,7,156,13,0,NA,NA,NA,no,,,stippled 10%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,25,5,11.5,,yes,3,3,5,161,11,0,NA,NA,NA,no,,,yellowing 30%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,26,38.5,8,,yes,2,1,7,203,18,1,6,4,early bolt,no,,,"stippled 10%, leaf miner 5%",,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,26,38.5,8,,yes,2,2,5,200,20,0,NA,NA,NA,no,,,leaf miner 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,27,32.5,10,"yes, of #26",yes,2,1,5,154,12,2,"253, 364","11, 17","early bolt, 70%",no,,,stippled 40%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,27,32.5,10,"yes, of #26",yes,2,2,4,171,10,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,28,12,37.5,,yes,2,1,3,124,10,0,NA,NA,NA,no,,,browning 10%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P7,1,28,12,37.5,,yes,2,2,12,193,14,0,NA,NA,NA,no,,,stippled 5%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,29,39,38.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,30,42,11.5,,yes,3,1,6,126,12,0,NA,NA,NA,no,,,no,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,30,42,11.5,,yes,3,2,6,142,12,0,NA,NA,NA,no,,,stippled 10%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,30,42,11.5,,yes,3,3,4,126,7,0,NA,NA,NA,no,,,caterpillar 20%,,2016,Y1
NRM,35.52436,-121.07373,35.5243,-121.07367,T2,P1,1,31,13.5,30,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P9,0,32,7.5,36,,yes,2,1,11,174,24,2,"54, 35","9, 6","early bolt, early bolt",no,,,"grasshopper 10%, yellowing 10%",,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P9,0,32,7.5,36,,yes,2,2,12,161,24,1,85,7,early bolt,no,,,yellowing 5%,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,33,26,25.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
NRM,35.52432,-121.07379,35.52432,-121.0737,T1,P11,0,34,21,28.5,,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,2016,Y1
