site_code,transect_Lat_start,transect_Lon_start,transect_Lat_stop,transect_Lon_stop,transect,plot,number_seedlings,plant_id,x_coord,y_coord,suspected_clone,survival,no_rosettes,rosette_number,no_leaves,leaf_length,leaf_width,no_fl_stems,fl_stem_height,inflor_length,inflor_phenology,disease (yes/no),disease_comments,herbivory (yes/no),herbivory_comments,other_comments,c_year,s_year
PM,na,na,na,na,T1,7,na,178,332,58,na,yes,1,1,5,230,10,1,285,5,flowering,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,179,329,47,na,yes,1,1,6,110,5,0,0,0,0,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,180,254,35,na,no,1,1,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,7,na,181,253,35,na,yes,1,1,3,145,4,0,0,0,0,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,182,232,32,na,yes,1,1,8,230,13,1,410,10,seeds,na,na,na,2.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,183,190,32,na,yes,1,1,5,210,10,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,184,168,25,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
PM,na,na,na,na,T1,7,na,185,97,19,na,yes,1,1,2,33,2,0,0,0,0,na,na,na,0.0%,na,2017,Y2
PM,na,na,na,na,T1,4,na,188,178,6,na,yes,1,1,4,310,25,1,205,5,bud,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,191,325,21,na,yes,1,1,8,415,15,1,485,5,bud,na,na,na,40.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,192,336,35,na,yes,1,1,7,350,15,0,0,0,0,na,na,na,5.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,193,315,30,na,yes,1,1,10,315,16,1,340,4,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,194,279,56,na,yes,1,1,7,250,15,1,460,5,seeds,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,195,349,50,na,yes,1,1,7,370,13,1,585,17,seeds,na,na,na,10.0%,na,2017,Y2
PM,na,na,na,na,T1,7,na,196,343,48,na,yes,1,1,4,275,19,1,355,10,flowering,na,na,na,1.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,197,362,35,na,yes,1,1,6,290,10,0,0,0,0,na,na,na,3.0%,na,2017,Y2
PM,na,na,na,na,T1,8,na,198,na,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2017,Y2
